customer_id,FN,Active,club_member_status,fashion_news_frequency,age,postal_code
06884807549bd7463a0f21e97beacbd0bd28c01dfde80d5baa154498b0e46b2f,1.0,1.0,ACTIVE,Regularly,23.0,f1f4f19a06cba42048d870c7e05d9b281d2b0d08a593faf78194d2a36c20e2e8
068d3bd97dd78ba267e2adbfe7c508723c33479b57f5c4978e25b8eee9087b09,,,ACTIVE,NONE,21.0,9d22b17daaa28f462fd3075a06c555c30357e25f9e391a82c2675fdd06ba55b1
0697bd5f91761d44be301ec35eb1cbb45147dd351a5855646b6c977dfc763701,,,ACTIVE,NONE,36.0,f9c95f61f5fac1897ac980d1423c8f3f763f96b8debf2b3a409706b72767c78b
06a2e63d0363dcbd83c0e4f800727805f2881f53b4f024cd36648ed6e6a2b787,,,ACTIVE,NONE,44.0,e641b058c50725e5426fef2c1ad6fa218fe1010f360992c6d22f63c3755bb227
06a4d8c65cfca70f76dd38694dafefbd9060db66f73f785688b4eba289acc25f,1.0,1.0,ACTIVE,Regularly,22.0,bedce1a89e93bec948763438f8b2cda9eebdd98d3b3cbb68586d5ddea1c2ee84
06a694fd5ee390a7cbfc3d5489a6912210ccc08bd4b497125fc475dfeaff95ee,,,ACTIVE,NONE,55.0,ddd42ce193a191b79ca4671f8a54d8f2260ab8fcf5b43984d5fdfdfccfd79868
06a96249a615d867a44e26bbf5af973205114541f7f6bfecfbe0e8beb57adad3,1.0,1.0,ACTIVE,Regularly,22.0,d72166cad300d60a3f58ac9354f4425100a4394023dbf656bb8f1bea2033f4f4
06aeab63a26b9e1a247765a9005cfa48e3dd2c7326ea193cbdcb32ddcda18e98,,,ACTIVE,NONE,45.0,9a43f0dc8a24f4bbd94e37153eafc1ff434ca2ee0011c9209dfc3d0d5511b2ba
06ba62adf5f36b4b425e531eccd98ec5b47e58419455b495467d0d1767aba7d5,1.0,1.0,ACTIVE,Regularly,30.0,f680358c8948524daef52657d1d6f791eb0e4b0e057290c9889c07f37622180b
06bb67b780840ca01a98558e414d50f643d7870b9c78c0f5e82674a9db500e88,,,ACTIVE,NONE,52.0,8329dc9ffe57c6a7d5627ecfa26897b590bc6838f91cd6a5814e7c29b3cd4b98
06bccb6e53b19c40d289a2205609cad8e0fc6968a42e12744a48851fde264b74,1.0,1.0,ACTIVE,Regularly,47.0,9d38befe11b3e6ab424af2e608612df61923b6ea5fe88e402b0e07846dc7b880
06c808c096c4aeb130baf4853090b663d74dcd1a0c2862a7918d7060dd9bf171,1.0,1.0,ACTIVE,Regularly,22.0,feed0e410b365c92a5b33e1c53b470e48f2b2a03e3f74d15b3df493db6e04c08
06d0f0778113fab0825c1e416ff1b23d287fdc15a0c659b32e7d8e8f6538c81c,,,ACTIVE,NONE,29.0,c856d2e4e32a98ba11ce7dd89f8c138add3608ae5b94858a352c78ae66c46726
06d23b72cac134851a761473b40c881c300814981b6b0a3c4692ddf5a93f2a48,,,ACTIVE,NONE,67.0,c91f79750fce78838a0e3daa243c7a3df3ad0034ea7c4e3d9fa2f543d9ae7d5a
06d4c6a3e8821c13a31458f767dba075baf47276956dd2e4efc75104ba369b3d,1.0,1.0,ACTIVE,Regularly,23.0,15e88597f7996a2b6e596deba1b838744d08e75c0be7aea0a8c87019e30fbd31
06d4f1bfd3899633b7d1882b5925f6d76ecbe7f8b4d60cb56a6f50a88cbbfa56,,,ACTIVE,NONE,33.0,6b32a61addef4510b7b51b7f5f6fdd51aa054e76eafb4f533ef05ec35c9df0ad
06d9d9fe13c5220017d863d2e766125c1fa714b040408fc17b355401c8e7464c,,,ACTIVE,NONE,25.0,3162a0a414f28d0214e86b53163b8e29cc45d1eddcb9a836bd012ccb83ddd29a
06dae22a5270ec8e7a3886cd061e0020af92da699a1abc694c0212a378c2345c,1.0,1.0,ACTIVE,Regularly,21.0,8d2d5aa5172fa81047401882cbe70ef0c59477052fbc9ec29c631296910ce86e
06e049f19c81c205a1c250a7297c4faf2d6c93405d7ce74f8949d97daeee1747,,,ACTIVE,NONE,29.0,b6aaada511363466d1fdffd119f9ba19047e155e8bd896c76530b08bba6cc5ba
06e0e78fc07ac4c4bea2a9cd32916be469c943cc2f63bafbee2e1b208826288a,,,ACTIVE,NONE,26.0,dac61e25dc00cdc499fd4883c5539329ddd506db67c1807c0a17fdb8c670364f
06e54dc0d0eb7dbef07aa2189025b260f2346fbe23445fe0f91cf2eb1a038b04,1.0,1.0,ACTIVE,Regularly,47.0,1525c0c1e8be2609d1f2954f0dbe77aa3b33a4919c88bc6007a4e6c2c0d94447
06e9ec429ec619811b8359e4847ceed2855aaeacbd592ecd23e63c718c734efc,1.0,1.0,ACTIVE,Regularly,46.0,2c5898d710adebe6c736ad8bbe943b098213e957d66916291e861fc42c588c37
06eea4dee9a569476f757578611823e18e8155db2f6678fd2215c2670f528ea7,,,ACTIVE,NONE,54.0,4190e9cb985c95abe4c74bf4cd7bf243ceed44edb78b6d66e0a35fd7d8609621
06ef1f31c305cad2b841434c8ad55519f5da7271f823acbbcb80f364e0697031,1.0,1.0,ACTIVE,Regularly,24.0,e89c91b0a589fb1c11b6522f05ec8df270b6696c3d2008dc0a2c149248e5d897
06f7a798e75c326db63e92ea39f0dc624dbdab0ff4fe9fe5b5e72b1129ead3a1,1.0,1.0,ACTIVE,Regularly,23.0,6e28040f9775a31aabf971beeeb873cdae38d17380b501eec2fe703fd0e452ed
06f9c19e99e5f3f41eabe6ae2bf2dbdf42cf7e593e6050f9e9010c068d3694a5,1.0,1.0,ACTIVE,Regularly,26.0,40d2254e206fbf41c1bc25b4bbf62de35063f31e381d46bfcd7c86a1667a6dc7
06fb540d721f33154ff93ae30a699ec6e362c8a1e3ef62f7c646de054bcfdc62,,,ACTIVE,NONE,22.0,ef70ef5be8d22ab372a3dc5b92f4af4b1dbec4e6b84bdc2f7361de5e60864aeb
0704c8a4f3eeacd44e45860154f89675081df548731b6c2d92c50a9c329b7ea9,,,ACTIVE,NONE,36.0,9d3cef628961aa0519cac8e25ddfbb6abdf38b9980043eed2d505eca95566f3e
071165afea48d0755e4375dade2ab169088582d92a92a766d66e93059455cb55,1.0,1.0,ACTIVE,Regularly,20.0,3cb3736a6142f2776f6d7abb9edffb063eca01c3c3f49e42bd4bcdb73ceb25b4
071a8ab25ecacadd228005e73df60319a4411f3e0e0c5253927eab1175632240,,,ACTIVE,NONE,26.0,cfc963f20f827713eb0192ce6ce5eb36a4a974d8d36956fdc16c668dbe8422ad
07202fbc655746d9ee39542cffd05530593e9244e5953573ece5d0bfab91dec0,1.0,1.0,ACTIVE,Regularly,67.0,1685a35c857365f11491aac02dcbb34dacdc9d32eb215c586b9584aef6d9ba17
0726d89b68b0d42fa68f0dcea1b27cd1622e9302c0e4393c37f4f76a53261be7,,,ACTIVE,NONE,24.0,e76c9e5b0718ee36640eb5456b4ca3a0ac0c749312ef9bbd961ae2b3e02a060f
072986c67cd22d9680516a1c7730f4b77e1e6b763983d89420f1b1a443f0b51b,1.0,1.0,ACTIVE,Regularly,22.0,e08e075fc8730376ed2b6a7b04dfa148a91371f66ed1508424d1872505d0b0c5
072e3a0651c0d583fe10a98c4971e1b7eed73a7fa5bd220aeb7644b17357e77b,,,ACTIVE,NONE,39.0,7a476b8bbcef5a8ed24eb6f1e5da3c8c5c54869f21fa786c6da04105cbba7692
07388dd970e2aa92931568efd626f62a8ed64176eebcddc75f3e91b38c693072,,,ACTIVE,NONE,29.0,9048a45619e9f0185ccafb8d2cf838f09b675d10a5daeac61584765851fb2ef0
0742624c8bfcd1a62937aeef3ba7658a17afaf292a18009a88146de34ce44e2a,1.0,1.0,ACTIVE,Regularly,21.0,83bbdcb6ab3e1f4344be9b4ee6c3e13e66a7d335e44da4352093fbf1725f96cf
0745af85843f2d07371af344bcf8f6f8dab677cffb462b311a06647fd1a82868,,,ACTIVE,NONE,25.0,bc1f9ae9a31ce8bc07dc85f94ea2fdabebf2e34f5ee98eb9663c94ce93e23448
0746288c301174614077393a9d18ebf34bab43ae138c517d58613e0c58141697,1.0,1.0,ACTIVE,Regularly,44.0,43953dafdba316df71f9e0ea95b0f2bcdd7cee2614fa7b34b330060a4e9c162a
07473f0634e042b65c50eac015fed47b266030a2c06aeff44820608d9c97c97a,,,ACTIVE,NONE,36.0,dc3dd964c884174b9858cfd4b06091e822208d29643091fb4f95a87e69441ac7
075392907b0da2799475ecb51220af65cba10ebc08a7c684f9854d872cc1039c,,,ACTIVE,NONE,50.0,8ad6ac4ac201a7a86066d6bea6b3deda721068d8d65b2a53734b401b7d642351
0754e4e1f70a168a16f7c9a891a145e8e886a510a853819818adba212ff3c0e2,,,ACTIVE,NONE,36.0,05928ee7c7465e954928562a5ed00d9a98bc91e5b88c8a11a34ce38cf0fb67cc
0755f30a2c22a8a10c3453757f69f502e221e817181c8179153f86fb75cd183e,,,ACTIVE,NONE,27.0,ec828918eeacc74511266e34953c30136f7357441d98bff68fd9a55477bbe7e5
076b49550052cfd4f2c9a6ed36a8570e9a582f0f153cfc33196260546faa9aef,1.0,1.0,ACTIVE,Regularly,22.0,82c20e08a5ca2a5373f41d1aef8eb1d2643479837902aa61c32c5bf97ad178e0
077641946a092614f6da9c0ab14ce034907c4e168bd73ae680f423a11c20bf71,,,ACTIVE,NONE,49.0,e3ebaa8ca04f87dffac7aa75e7680e0c8bdaa22e8ab6a2b9ab70589ff285d2ac
077dcc7ef4f4109d94985279a8b1b5c25185f73c715601ab4bfa42f32d3e604b,,,ACTIVE,NONE,28.0,82a8cee1c848febc28ba53f63b06c766925fef79b5adf4651a173e80c67ed04d
07844c2a58fc152059c02c62f90cec8097c4902366968ad0cea957062252e758,,,ACTIVE,NONE,23.0,7068d33c33956e29a79ef30fce55bb92a2d391b61d444ff3572af2cdb14681c9
078ca6ccc1f3f908e86b62d22b6de750522a013b34bdd12223e1fedd09434a60,,,PRE-CREATE,NONE,56.0,c45bbd1a68b39a4331e43bb42f81af3fd7b42e2598402225f2e5fc3245d40e49
0795fc42338517a83dea1ed1357b8bd91291b9136bc7f840faa5644c5f7066e1,1.0,1.0,ACTIVE,Regularly,54.0,b261513fc215442a246e56bb4b9acff0c33ac9b334f85e9466acbb434af4c01c
07a420b50098f077205a5d56780dd0d946034362b00198f7e5b5114876c29151,1.0,1.0,ACTIVE,Regularly,26.0,3884129ddda850182adbfbc47088577aedba704a14272d18f1300c30dd141f3d
07a55454c1c21b932c594eb7ca3ca52ae208cbbcc1552c1313561a5503540d32,,,ACTIVE,NONE,26.0,9d1b6050ab0acf4f059e32cb8c3b1bf04a4a524f9d172ccfeec98d6df96034c8
07aa44af214e0ca41dcef6288d48937e5350bf2d12ff9c414300e809d9dfab55,1.0,1.0,ACTIVE,Regularly,25.0,26e5b3f3eb077ab620fdfa91dcc94eb985f58173ecb96243c9e2dadcb0bbb37e
07b0cc76dc921f034a98236199f1ca6a10c4aa3efa8d25c9c30d440e59757754,,,ACTIVE,NONE,27.0,36024b36b499e091db669fe58a2716a9512b7984c2bc1b79ac6e8c75daec59dc
07b70d0b240f925d5f90a20157f4865f92561cca66a92bfdb7f660905d082d0c,,,ACTIVE,NONE,25.0,4a6300e3645aa9bea68fee8948592251c0ccd0684ab1ca869cb0d1e67390de20
07bd8439285bb4e42995bb50788986ef067d1ba45cf0a814cfcfcab1c351edfa,,,ACTIVE,NONE,26.0,ee34703041e1b92afd5a52098b53a73530c4160e30f151d15c490504341151c6
07be48a81c7291a5d4b2e9ab324224480ee7a555ed83e6c0253d871457767ac1,1.0,1.0,ACTIVE,Regularly,47.0,8b9c3eb3343daaa11c39bfb06094d7a4bb1ec64f213770e555eb13f0a70ee9b4
07c16b83f1961d3f0661fe947f6c58316951f85c84848eb7f73dd87709b8514d,,,ACTIVE,NONE,28.0,01e9516e5ea727c2889bb64fbc9be2258bcabf67217d6a34b9b8301874a667e8
07c733274404b97bf695caa521c575339a6eef46b16555ecfc7469949934ec50,1.0,1.0,ACTIVE,Regularly,25.0,da251fa2a657740da5a84dcb26e2b54e3168c78d87e68bd641d026d22fdd7570
07cd962a2d7ad389761fea7de5bed7d0493c683e9eb1d1768163fb6a093b10d0,,,ACTIVE,NONE,55.0,b0315d15d05052efba51afa86666e7002640da8df9ce4929c492ee05be3292d9
07d3098b6543b6d5292f13401a9759476b2d5c09197d040f24ecce3a9a0039e9,1.0,1.0,ACTIVE,Regularly,32.0,eefd66a72b75ec6f59129a9e543e79c9573105fc52f036fc7201535300b21fb2
07dc2898071eb2fc6c9a8d384be7ae2e5eccea5ffe90a140979aa996ddda9ff4,,,ACTIVE,NONE,40.0,5144d5f613f38244c47e4edb70b1921be80b8173b90657fc70b88ee9df97d3bb
07de281f79ccef76eed7c882ed5eff5573b3b7f3092b17b4dafecd6e4d8c78e8,1.0,1.0,ACTIVE,Regularly,41.0,f1411af69863eaaa9471aa908b78ce3e425ba5dca313b4edc7a657f18d2fd5a6
07eac8de6afe57b99fdfec938367eec000c2dd5bfc31f42cd824099b2f561659,,,ACTIVE,NONE,37.0,c114bb050522b2f360b50f7e2ba5a607e387a6bf7663808998c1c9ff30984720
07efa8f3d4fef8b5961409a08c626a8424fb98988b65b0de3507d7d09d55d3f7,,,ACTIVE,NONE,25.0,51d16ccc0cc14507fcb3b27c38c580b0795aa80a2cd3fa866397660d1fc2c303
07f0bbbfa712cfb08f256130e634a939350c94d7387f7c8f10eb5b82d288923f,1.0,1.0,ACTIVE,Regularly,27.0,72ed4f872725c9f523fc8c622a01912036296e4ffd7aa4e59401d2798726d808
07f8e5811a00847a10a1d0b68ddaece75458d9b6fd646becd9cf109f233abd5c,,,ACTIVE,NONE,24.0,71aec7377802b90c4ac7eb6b202925d307859b3575b467b0692c4d6682317d81
07f9c831ac42a1413430969c4dc2f2de4cf8d9b8b7cc411c375209830e739ab0,1.0,1.0,ACTIVE,Regularly,24.0,9986532f9d67b6e05eb64a9d113687ba7417873c6fecaec6ac4f23bf6f77f9eb
07fb19749cc987450d5f1565e9d8615d13f5270dab4e2284d5d548b2c00a9023,1.0,1.0,ACTIVE,Regularly,46.0,dc0ad8b3cc76fa593ff42eea40f1db78ab950a22dbee0be817ee9bd8b83657f8
080756754aef493b2b36f592eae744f2b9787dc55b635b1bec9e4079b359e6e0,1.0,1.0,ACTIVE,Regularly,55.0,d17e7337d037933558aa67203328ddaf65ec11a2f1578f283c763a5fac133a86
080fd685ffa6047b87beb2bc591d06fdcea563848ec2bdf10dee1094b0abf318,,,ACTIVE,NONE,44.0,16411f199ea667e79a1d64783b6d2489f8b9d9a123562c96f638325998d9e125
0814a0dcfa6eca9f99093b85cbd6a039919577cb85e9f0a6ebfb6058939571c5,,,ACTIVE,NONE,25.0,3689515896050f52234989a25d4e7250285f52b2d596e5b99708fbfcf026694b
081cf27104fa174700b55525654f551c21ea43b7f41c1d04a762e8e4b9e8a1a9,,,ACTIVE,NONE,28.0,f9b4d22f0ce238d4a89ff285fd334366e8daac51b28c6b28fdd986796ee4091b
08221b5c97f1802dde6eef8bd6b0d40b47ef07fc5e73763cbf384bfaef60dad0,1.0,1.0,ACTIVE,Regularly,51.0,89fb87dbb6bdab5612e0ca11103c0196967f5134da6e7d43a8e0f90be2f814da
082be29fac9f2b1eaa0e70166436a83a507bb288a006049d1961d9923254494e,,,ACTIVE,NONE,51.0,022ffda0cd82c57df2dcab659c14c2435e79c247578234582142eb4396e0e9d7
082caf669f6e20aa60548e8e781c96a7344483444ef29327676ca24440917623,,,ACTIVE,NONE,29.0,ed10f88636e1f58e50f8b79444c343cbe3150209799f59856d5d3057aac733a5
0840c0b6a0180c71291f562271d77c1a7bc0e06070afbb8ce87a41b0f93447e7,1.0,1.0,ACTIVE,Regularly,66.0,d1379440732d6f68ccd622c18c47389beb3262c1c2fffb20df8fb80697d035d8
0843d9fb6e4f3befa53ff3a8447b902b9f75bfa955a0f9ad8b9cd106d9dbd934,,,ACTIVE,NONE,27.0,786ac6ac1f89a9b991340bc61a1d86b832229c8e9e70c545025677fa3a458044
0849f9bb66e8d4695a790cd2170068ab4e0ed74e44dd26095fa558e2473c6495,1.0,1.0,ACTIVE,Regularly,49.0,7ec9b8e338338945c24e69065f56f54e55f2fd5f22fd51c0dea1a422149f22a6
084cf84a3e0161a9249286b5a81f119cb8042dd183e06d46fad2cf27f4d6c1ca,,,ACTIVE,NONE,25.0,7b0402169922b97ad60cbcfba6093123d54d17a8191c2600406bbda1fe0c188c
08519dc5924824ca78ad845bcb7f29b16c280885cb00f277b72e9847bb70b218,1.0,1.0,ACTIVE,Regularly,59.0,45a15c06fa573b65ee646b64b139befe81043042510684e760fcd3332e74b797
085b8cdf4101b203cb49898f3ef927cf8e9295192e574f1b6e2273dc7bfed6b6,1.0,1.0,ACTIVE,Regularly,22.0,91ca5783234a7691591c1328ec738d5c83494d49f83874bce20904d1a9a62002
0861afefda0a15fa68a30009cc089b0525840149642f403d10db64421d8478fd,1.0,1.0,ACTIVE,Regularly,24.0,7dbdd7a3b3a5a13489cef45a1a17bf6f375ad43c51209bb859baabc22febe8e7
0864c58e052b243273d2ab33df294f8e03e9299f84a925f88bb39aff84e39ee8,,,ACTIVE,NONE,51.0,40b5cc11d479ba70f8d2e93cb219930aaf8715d28b6f67f7475c74995c7dc271
0875f7ebd30c39bd353aff589e4044a273fbb92bdd1eaefe01fc7f23c5a561d4,1.0,1.0,ACTIVE,Regularly,40.0,43be6cd7e35b06c8150a8e6924a2bf957005b74eeb203abb924f3b067741e161
0879ff001414c84ccf99281c05a532bd2ee3936b679488da0de88a61cb35c1d5,,,ACTIVE,NONE,43.0,06a0dab846eaf5e6e71ea5c7a8fea0b9b9adb3a50f345d4ef72c682044648192
08806f5a332f72086ff97a1ad05008957797b83f5033b99728312b9cfaa34b8e,1.0,1.0,ACTIVE,Regularly,32.0,0449eaf26fab01bba8485d4ab09fbe32123b62b8c6232efcc225dfd883a13ed6
08834cc37fb79321ba4c7adf643d452faa7d287694a048879ed5a616b76e318a,,,ACTIVE,NONE,30.0,b7c382793e9598bc6c2761abc3afe771dc837dcfe712c7918a27f399665e300a
08886a73cfffd8e49e35b14b7857b5a8f298c7123fe09bb2f99ab5dd635c24c5,1.0,1.0,ACTIVE,Regularly,65.0,4facfd980c35b880e89114d4e759585061df985a4c7e9d78b936ef6cd27116f9
088d6cefbf2f80cbd77073d31c1e1c16428dbee7c92a47c241c48acd87069e7d,,,ACTIVE,NONE,34.0,fad9a4c15cf869a8ead5e5cadc971c4ff981edda167fdd3641d6453886d5e649
088f83aa6a75012411a60f02a4a9193a2c77b07000423cead93d9a7eff3dd3a8,1.0,1.0,ACTIVE,Regularly,28.0,182d792f9e7ec3069f8f32053e721bf34b5d4d87197d793e6ee0ece2b74131ea
0893ac2d03db752369de29889cc31adbd856952fd981c1c0fba18f236bdb1ed9,,,ACTIVE,NONE,40.0,c324591f9f37d92945e6c9c97254255614c124a74052c14bd2d50cb4f8d6c931
0893ad45841b8e6e4b2c9c67d6ac98e58c69cebcf219c4e2aedfacabd0b24783,,,ACTIVE,NONE,46.0,b3215c386a6165ffaa48deea96c511fab014b1f4624e826b479ccfec9d9debfb
08a4461b39fc5a7679cf50aed6f8bb69cf8affeb686e0009d30c6296d86131b2,1.0,1.0,ACTIVE,Regularly,21.0,77f5b673731e7cca3789f8e1e4c6d94455ec74d8d3525ee7416f216787066a45
08a465ab1fc16b517543dc5bffda8f30344018408f28ca2a72b2b980547bf87b,,,ACTIVE,NONE,23.0,1d329e6c694df5e795b540e343c7dd8e0bb02c58358b89e0ee70297c7a33c45e
08a68e694e8471bfea69afc29b7ef882b699317dbad18be57eb7c5d19a677242,1.0,1.0,ACTIVE,Regularly,20.0,06699e1431e2fb150b3fda56cc699c46e8fbb188f0c2971257d6a502e579e856
08b3ba44169ddc27eb19753a9afd78ddcef298b0e421d38b296dff8fcf9b06f8,1.0,1.0,ACTIVE,Regularly,49.0,d830025625616f7dfff6e405692b8383e8fcbe67d78e0f303083224b4db388d8
08b803b33953910b012dcd5589a432b8d9c241c118da360908be04deacd79471,1.0,1.0,ACTIVE,Regularly,27.0,4f88f48fd1345f6ae3a634caadee2d9355d50a34f3ec53c4f9a0532e4180707b
08c2198f987453e8432c230af2260838ba369c980e7d0dcd563db86bc739f5d2,1.0,1.0,ACTIVE,Regularly,53.0,f07545422d0ff5f39d0949dcf608eecb6dbf1cb569907690997aa71a65ec898c
08c2ce979fad01b579c5a648c37d0bdf1164c1ba2c29a7dd901d99f563407b84,1.0,1.0,ACTIVE,Regularly,50.0,ef39d7f7ad0d5377a5056fc205b41c0176d9626b7533406103f28726ec843d99
08cd4e749ffa2b091c3e77d1508fb5b46c6ef0ba5ca63970f0162d2917e997bf,,,ACTIVE,NONE,35.0,9a1ff69cf84ec214279adfeae3fd7aff5f55f328fd371a0a703012e658110112
08d34196c0d3838ab70571dde8ed2e191b90fc5a492ecb06332f24b398c49034,1.0,1.0,ACTIVE,Regularly,50.0,97ed3297a15ed3c2aa00f980b04ba3b62f7981f9b04f6d8b563c55b125d550ea
08d5c6f7f8b3583393e8551cf5443132468a0b482c38e6b26996172a722426cb,1.0,1.0,ACTIVE,Regularly,26.0,33c39f9bf0b6cf6ee1c528ae8ccf489a292e9114bc9958a953811a590841d7a3
08d74a19d684a38b549007f9f0f37721781d1fe001a1ebf88e1286136787617e,,,ACTIVE,NONE,25.0,0e310bdba7c53c99d72a6be6af587ca2f0d50cd8f0fa6a4e8a6a38773f6c7ad3
08d9e901566cc6c178118acb035686c37251942329455164e6484ff7b5f47606,1.0,1.0,ACTIVE,Regularly,24.0,51933fc113e5f4748981dfa67d54865bd288418e2e9da255840ef22b6167e483
08dc704fc579b154838922bc9b3a7e34a7da76ee7ed82c21969532b5972b3241,1.0,1.0,ACTIVE,Regularly,26.0,c4965f167cdeaa9350ee875c9ec17590746da7c1bfaec11f07c7fdf2db314d75
08ddd7be3e60252d2cba9dd55297a6ad0bdc1f4e244a16a8ebf61b73c56557c5,1.0,1.0,ACTIVE,Regularly,49.0,0b16341f8930444c2024e659b01f01cc066637048909d9ab2b5c883656c6ddc4
08e5a409b104a26b85ed957286de5bc3ff21aea5e12f6c6ea3f1af6f3e9c3f14,1.0,1.0,ACTIVE,Regularly,24.0,cb6aaeb3b13fe13bf759ea4a2fd708f1728f8be4bc061950823fe8f6c2a3eaab
08e5ec1f652c85fc59be204b60f262b6d1f45e4ce11872090061c8b7815eb32f,,,ACTIVE,NONE,56.0,67282f5f5c35f48830a1cf4233fa7b8e2c4a37f4778e53ca58bd8709f0810f79
08f364834f28e1e9ea2135e0d65c80c4e3bd2c1132e1be0eac2dc71f0ea3d690,,,ACTIVE,NONE,40.0,b6c6e1e2f3528bad46fb24425c138508c0d5643890ff51ea4e21c3c70bb640d3
08f60b0c07fc14fffc8983aec045c80ede7a419793046375a7ef75b6a18afdf0,1.0,1.0,ACTIVE,Regularly,20.0,62c33417bbbbafe8272ec01a24e06be9d9e86d58443caa9d6e807973d3951080
08fad9d33abbe48e9c1208bd723819c3bd7a3b9b3d55928dbec0866dd603878e,,,ACTIVE,NONE,25.0,15a9b7dd991384ba52a36e1f94cf3d90d2967f714996e804115b11c78619abc8
08fc8fe60d90f7edb0fd9379b552c80298bac94b67ad9c95e08cab18042a99b1,1.0,1.0,ACTIVE,Regularly,41.0,a82ddb18876715750fad0a778bb3461974514bb24074a5034859ca8cb9447716
0904fe35649db0cdccf0461834bf950cc9451cc5a6813faf5a6998d33868368e,1.0,1.0,ACTIVE,Regularly,23.0,c0cc7873bfd66bfaa96e4708394e9e7d247d15d8cac11b5179614528c8d04cbd
09075de893fe19d63fff1590da9c53dbb04462569610ed9e49c0ce1e0caeda96,,,ACTIVE,NONE,20.0,d51e5a7de7bbbf169f1483b063cb3255fd23295eb656ccd183afaade8b722a9a
090ac65ad7e08f3c38bbda53d3524d6cb34e07d2072c5b0ac9ce5a17215ac6fd,1.0,1.0,ACTIVE,Regularly,53.0,c4588514389d31204c56acea8b85a02f9bab6af75c63b3129fc53ee12b2b9fd9
090d64e1a38b1732c5464a1e67bdc2b77a73075bc3c4274d54bc30ced6a75481,1.0,1.0,ACTIVE,Regularly,23.0,52f7e2e383cc456d1cd0e9ea84f5de93b18c69f53415464e61393cdfb9c7eb8a
091510ff88e01cc3fb0ccc521815928ff966dec16cc9863038119b05d1838cfa,,,ACTIVE,NONE,23.0,db6e1ba1af13001ddd0b39964aa5a7b3b34ba041fab6b8233a74cd38d46a35fc
09265f84d3413a7141de0abe7a5ddc5bacc5c5d073219ff3ef4b003242050088,1.0,1.0,ACTIVE,Regularly,48.0,7d00e7b35d74976960bda17877f8e808909996fa0f5320de944e353aed25885f
0942b84e4d9375e47bb506553f8f2b51d01ebda3c6b85598210f2908f6ebeb6c,1.0,1.0,ACTIVE,Regularly,28.0,785ae85132380df7bdfd47ad3c1e0434cac8ca87fad779061181b188ae3ca738
0960d621697ca8d22e8d1e943894cd19878b01bbca6407c7f9bbd830821c8bb2,1.0,1.0,ACTIVE,Regularly,28.0,904abf3d87971d8520f36f60b9186bf942c84cde781d8c4d0e2c5dc94e9acf83
096c49905e2f1b7be6b1457ad13cc37498446659da9252c28957b65316c4a78d,1.0,1.0,ACTIVE,Regularly,40.0,bb5223f33bd9ffcc2c6e6438c926341edf642fa37bc50204192a376d163d1add
09744834e18b2e27d0411455b351d275c30b607fee3520d84b63c42debce8e6e,,,ACTIVE,NONE,29.0,cab9bfc77883753197a3199be871879a262a93e07b5f812f71523b17d22b174a
097bb656033bbd015b1d10404284073cd63346a2c779af9530cb52ab0e3c10a1,,,ACTIVE,NONE,25.0,ed19b1e024f0fbea6aafce5376a195473189f51e3a16e954d9780986561d5c3d
098698fcb57f04a4f56ea038fcedbb660c44947e5484fe3dee8048949d4c86a8,,,ACTIVE,NONE,45.0,529e063a8248837f51771dfbc7f2c016c3f625a4d9ba1b588a748584e811a83e
09941f34675d187b9a321d5198f402581f9bc7b2d497b84ba7cb17c331132f0e,1.0,1.0,ACTIVE,Regularly,24.0,bd7dce04084a4e1cd927dbe680208340d5db3e6db93ec71e6d6a2286dff03fb6
09bca14258b7e9b9ee968adffe54d45c1e370e8ed79a228cb36d37a9718cefa7,,,ACTIVE,NONE,44.0,49d2c29f0dbdb4e41588507d9bd83746dd7699626c409d09e2e956b44bca5f6a
09beaae79c084a77a139c271e14f6e977d2925909ca70e28611db9b03012c767,,,ACTIVE,NONE,53.0,f500e1149fe52815b1c19a00aa38bb248167f2aa3ea6b5b6d4c073ff3d5b1890
09c86aa5236d49033825fb902f72b10bc12fd8d20df0b911b59ebc3544eb31c2,,,ACTIVE,NONE,44.0,7a26f454f0c37d9315e68dfae511146c2e7c76c4e2c04b41251042913904dd8a
09cfac7236d4f661fb1ae7b69a04570d7706395ce8db582b729440f70adcabcb,,,ACTIVE,,72.0,7fcd0231d3154198d0f7db53f500b364a358accae844794400f41cf8d7c90352
09d22218fa51c2b868b933d0f4580e26161388f52daea983b77b875d02863c61,,,ACTIVE,NONE,57.0,d932c43a8361a66ed5965ce71454728f93f2ad4d9c4b1fa68bf1e9483b2bde6c
09d32e749a933eb1991b2c74b6d6e0fcec1d186e6809deefa663ec14dda16248,,,ACTIVE,NONE,19.0,f37585f61a36cdb6d6080291fa7506c4f173360cd44c1cf0075bebb3048bba9c
09d8207696c1a76af2eb8fc1b1b84c3b8ca4bcbdcdbaafe0f4f16aae525d8c9c,1.0,1.0,ACTIVE,Regularly,25.0,201123e95be82dc5110ffb4967e7c346462f89e894db5052897d2fd2ff32735e
09e64be15c8aaf54f8979de0626dd3e02f425aeac11d53afeeeb4ca00dbff7f8,,,ACTIVE,NONE,23.0,5daee78c354b5fec1a590ac3021b95aec5b60636891e03ca435f9d62fd9d542d
